Datetime;Battery Level (%);5600 Pressure (Bar);5600 Temperature (Â°C)
2025-01-18 19:33:58.264;100;1.291;4.0
2025-01-18 19:33:58.364;100;1.291;4.0
2025-01-18 19:33:58.464;100;1.318;4.0
2025-01-18 19:33:58.564;100;1.291;4.0
2025-01-18 19:33:58.664;100;1.291;4.0
2025-01-18 19:33:58.764;100;1.291;4.0
2025-01-18 19:33:58.864;100;1.291;4.0
2025-01-18 19:33:58.964;100;1.318;4.0
2025-01-18 19:33:59.064;100;1.291;4.0
2025-01-18 19:33:59.164;100;1.291;4.0
2025-01-18 19:33:59.264;100;1.291;4.0
2025-01-18 19:33:59.364;100;1.318;4.0
2025-01-18 19:33:59.464;100;1.291;4.0
2025-01-18 19:33:59.564;100;1.292;4.0
2025-01-18 19:33:59.664;100;1.318;4.0
2025-01-18 19:33:59.764;100;1.291;4.0
2025-01-18 19:33:59.864;100;1.291;4.0
2025-01-18 19:33:59.964;100;1.291;4.0
2025-01-18 19:34:00.064;100;1.291;4.0
2025-01-18 19:34:00.164;100;1.292;4.0
2025-01-18 19:34:00.264;100;1.318;4.0
2025-01-18 19:34:00.364;100;1.291;4.0
2025-01-18 19:34:00.464;100;1.292;4.0
2025-01-18 19:34:00.564;100;1.292;4.0
2025-01-18 19:34:00.664;100;1.291;4.0
2025-01-18 19:34:00.764;100;1.292;4.0
2025-01-18 19:34:00.864;100;1.292;4.0
2025-01-18 19:34:00.963;100;1.291;4.0
2025-01-18 19:34:01.064;100;1.292;4.0
2025-01-18 19:34:01.164;100;1.292;4.0
2025-01-18 19:34:01.264;100;1.291;4.0
2025-01-18 19:34:01.364;100;1.292;4.0
2025-01-18 19:34:01.463;42;1.292;4.0
2025-01-18 19:34:01.564;42;1.291;4.0
2025-01-18 19:34:01.663;42;1.292;4.0
2025-01-18 19:34:01.763;42;1.292;4.0
2025-01-18 19:34:01.863;42;1.291;4.0
2025-01-18 19:34:01.963;42;1.292;4.0
2025-01-18 19:34:02.063;42;1.318;4.0
2025-01-18 19:34:02.163;42;1.291;4.0
2025-01-18 19:34:02.263;42;1.292;4.0
2025-01-18 19:34:02.363;42;1.292;4.0
2025-01-18 19:34:02.463;42;1.291;4.0
2025-01-18 19:34:02.563;42;1.292;4.0
2025-01-18 19:34:02.663;42;1.292;4.0
2025-01-18 19:34:02.763;42;1.291;4.0
2025-01-18 19:34:02.864;42;1.292;4.0
2025-01-18 19:34:02.964;42;1.292;4.0
2025-01-18 19:34:03.064;42;1.291;4.0
2025-01-18 19:34:03.164;42;1.292;4.0
2025-01-18 19:34:03.264;42;1.292;4.0
2025-01-18 19:34:03.364;42;1.318;4.0
2025-01-18 19:34:03.464;42;1.292;4.0
2025-01-18 19:34:03.564;42;1.292;4.0
2025-01-18 19:34:03.664;42;1.291;4.0
2025-01-18 19:34:03.764;42;1.292;4.0
2025-01-18 19:34:03.863;42;1.292;4.0
2025-01-18 19:34:03.963;42;1.291;4.0
2025-01-18 19:34:04.063;42;1.292;4.0
2025-01-18 19:34:04.163;42;1.292;4.0
2025-01-18 19:34:04.263;42;1.291;4.0
2025-01-18 19:34:04.363;42;1.292;4.0
2025-01-18 19:34:04.463;42;1.292;4.0
2025-01-18 19:34:04.563;42;1.291;4.0
2025-01-18 19:34:04.663;42;1.292;4.0
2025-01-18 19:34:04.763;42;1.292;4.0
2025-01-18 19:34:04.863;42;1.292;4.0
2025-01-18 19:34:04.963;42;1.292;4.0
2025-01-18 19:34:05.063;42;1.292;4.0
2025-01-18 19:34:05.163;42;1.291;4.0
2025-01-18 19:34:05.264;42;1.292;4.0
2025-01-18 19:34:05.364;42;1.318;4.0
2025-01-18 19:34:05.464;42;1.291;4.0
2025-01-18 19:34:05.564;42;1.292;4.0
2025-01-18 19:34:05.664;42;1.292;4.0
2025-01-18 19:34:05.764;42;1.291;4.0
2025-01-18 19:34:05.864;42;1.292;4.0
2025-01-18 19:34:05.964;42;1.292;4.0
2025-01-18 19:34:06.064;42;1.291;4.0
2025-01-18 19:34:06.164;42;1.292;4.0
2025-01-18 19:34:06.264;42;1.292;4.0
2025-01-18 19:34:06.364;42;1.291;4.0
2025-01-18 19:34:06.463;42;1.292;4.0
2025-01-18 19:34:06.564;42;1.292;4.0
2025-01-18 19:34:06.664;42;1.292;4.0
2025-01-18 19:34:06.764;42;1.292;4.0
2025-01-18 19:34:06.864;42;1.318;4.0
2025-01-18 19:34:06.964;42;1.292;4.0
2025-01-18 19:34:07.064;42;1.292;4.0
2025-01-18 19:34:07.164;42;1.292;4.0
2025-01-18 19:34:07.264;42;1.291;4.0
2025-01-18 19:34:07.364;42;1.292;4.0
2025-01-18 19:34:07.464;42;1.292;4.0
2025-01-18 19:34:07.564;42;1.291;4.0
2025-01-18 19:34:07.664;42;1.292;4.0
2025-01-18 19:34:07.764;42;1.318;4.0
2025-01-18 19:34:07.864;42;1.291;4.0
2025-01-18 19:34:07.964;42;1.292;4.0
2025-01-18 19:34:08.064;42;1.292;4.0
2025-01-18 19:34:08.164;42;1.291;4.0
2025-01-18 19:34:08.264;42;1.292;4.0
2025-01-18 19:34:08.364;42;1.318;4.0
2025-01-18 19:34:08.464;42;1.292;4.0
2025-01-18 19:34:08.564;42;1.292;4.0
2025-01-18 19:34:08.664;42;1.292;4.0
2025-01-18 19:34:08.764;42;1.292;4.0
2025-01-18 19:34:08.864;42;1.292;4.0
2025-01-18 19:34:08.964;42;1.318;4.0
2025-01-18 19:34:09.064;42;1.292;4.0
2025-01-18 19:34:09.164;42;1.292;4.0
2025-01-18 19:34:09.264;42;1.318;4.0
2025-01-18 19:34:09.364;42;1.291;4.0
2025-01-18 19:34:09.464;42;1.292;4.0
2025-01-18 19:34:09.564;42;1.318;4.0
2025-01-18 19:34:09.664;42;1.292;4.0
2025-01-18 19:34:09.764;42;1.292;4.0
2025-01-18 19:34:09.864;42;1.292;4.0
2025-01-18 19:34:09.964;42;1.292;4.0
2025-01-18 19:34:10.064;42;1.292;4.0
2025-01-18 19:34:10.164;42;1.292;4.0
2025-01-18 19:34:10.264;42;1.292;4.0
2025-01-18 19:34:10.364;42;1.292;4.0
2025-01-18 19:34:10.464;42;1.292;4.0
2025-01-18 19:34:10.564;42;1.292;4.0
2025-01-18 19:34:10.664;42;1.292;4.0
2025-01-18 19:34:10.764;42;1.292;4.0
2025-01-18 19:34:10.864;42;1.292;4.0
2025-01-18 19:34:10.964;42;1.292;4.0
2025-01-18 19:34:11.064;42;1.292;4.0
2025-01-18 19:34:11.164;42;1.292;4.0
2025-01-18 19:34:11.264;42;1.292;4.0
2025-01-18 19:34:11.364;42;1.318;4.0
2025-01-18 19:34:11.464;100;1.292;4.0
2025-01-18 19:34:11.564;100;1.292;4.0
2025-01-18 19:34:11.664;100;1.292;4.0
2025-01-18 19:34:11.764;100;1.292;4.0
2025-01-18 19:34:11.864;100;1.292;4.0
2025-01-18 19:34:11.964;100;1.292;4.0
2025-01-18 19:34:12.064;100;1.292;4.0
2025-01-18 19:34:12.163;100;1.292;4.0
2025-01-18 19:34:12.264;100;1.292;4.0
2025-01-18 19:34:12.364;100;1.292;4.0
2025-01-18 19:34:12.464;100;1.292;4.0
2025-01-18 19:34:12.564;100;1.292;4.0
2025-01-18 19:34:12.663;100;1.292;4.0
2025-01-18 19:34:12.763;100;1.292;4.0
2025-01-18 19:34:12.863;100;1.292;4.0
2025-01-18 19:34:12.963;100;1.292;4.0
2025-01-18 19:34:13.063;100;1.292;4.0
2025-01-18 19:34:13.163;100;1.292;4.0
2025-01-18 19:34:13.263;100;1.292;4.0
2025-01-18 19:34:13.363;100;1.292;4.0
2025-01-18 19:34:13.463;100;1.292;4.0
2025-01-18 19:34:13.563;100;1.292;4.0
2025-01-18 19:34:13.663;100;1.292;4.0
2025-01-18 19:34:13.763;100;1.318;4.0
2025-01-18 19:34:13.863;100;1.292;4.0
2025-01-18 19:34:13.963;100;1.292;4.0
2025-01-18 19:34:14.063;100;1.292;4.0
2025-01-18 19:34:14.163;100;1.292;4.0
2025-01-18 19:34:14.263;100;1.292;4.0
2025-01-18 19:34:14.363;100;1.292;4.0
2025-01-18 19:34:14.463;100;1.292;4.0
2025-01-18 19:34:14.563;100;1.292;4.0
2025-01-18 19:34:14.663;100;1.318;4.0
2025-01-18 19:34:14.763;100;1.292;4.0
2025-01-18 19:34:14.863;100;1.292;4.0
2025-01-18 19:34:14.963;100;1.318;4.0
2025-01-18 19:34:15.064;100;1.292;4.0
2025-01-18 19:34:15.164;100;1.292;4.0
2025-01-18 19:34:15.264;100;1.318;4.0
2025-01-18 19:34:15.364;100;1.292;4.0
2025-01-18 19:34:15.464;100;1.319;4.0
2025-01-18 19:34:15.564;100;1.292;4.0
2025-01-18 19:34:15.664;100;1.292;4.0
2025-01-18 19:34:15.764;100;1.292;4.0
2025-01-18 19:34:15.864;100;1.318;4.0
2025-01-18 19:34:15.964;100;1.292;4.0
2025-01-18 19:34:16.064;100;1.292;4.0
2025-01-18 19:34:16.164;100;1.292;4.0
2025-01-18 19:34:16.264;100;1.292;4.0
2025-01-18 19:34:16.364;100;1.292;3.9
2025-01-18 19:34:16.464;100;1.292;4.0
2025-01-18 19:34:16.564;100;1.292;4.0
2025-01-18 19:34:16.664;100;1.292;4.0
2025-01-18 19:34:16.764;100;1.292;4.0
2025-01-18 19:34:16.864;100;1.292;4.0
2025-01-18 19:34:16.964;100;1.292;4.0
2025-01-18 19:34:17.064;100;1.318;4.0
2025-01-18 19:34:17.164;100;1.292;4.0
2025-01-18 19:34:17.264;100;1.292;4.0
2025-01-18 19:34:17.364;100;1.319;3.9
2025-01-18 19:34:17.464;100;1.292;4.0
2025-01-18 19:34:17.564;100;1.292;4.0
2025-01-18 19:34:17.664;100;1.292;4.0
2025-01-18 19:34:17.764;100;1.292;4.0
2025-01-18 19:34:17.864;100;1.292;4.0
2025-01-18 19:34:17.964;100;1.292;4.0
2025-01-18 19:34:18.064;100;1.292;4.0
2025-01-18 19:34:18.164;100;1.292;4.0
2025-01-18 19:34:18.264;100;1.319;4.0
2025-01-18 19:34:18.364;100;1.292;4.0
2025-01-18 19:34:18.464;100;1.292;3.9
2025-01-18 19:34:18.564;100;1.319;4.0
2025-01-18 19:34:18.663;100;1.292;4.0
2025-01-18 19:34:18.764;100;1.292;3.9
2025-01-18 19:34:18.864;100;1.318;4.0
2025-01-18 19:34:18.964;100;1.318;4.0
2025-01-18 19:34:19.064;100;1.292;3.9
2025-01-18 19:34:19.164;100;1.318;4.0
2025-01-18 19:34:19.264;100;1.292;4.0
2025-01-18 19:34:19.364;100;1.292;3.9
2025-01-18 19:34:19.464;100;1.319;3.9
2025-01-18 19:34:19.564;100;1.292;4.0
2025-01-18 19:34:19.664;100;1.292;3.9
2025-01-18 19:34:19.764;100;1.319;3.9
2025-01-18 19:34:19.864;100;1.292;4.0
2025-01-18 19:34:19.964;100;1.292;3.9
2025-01-18 19:34:20.064;100;1.319;3.9
2025-01-18 19:34:20.164;100;1.292;4.0
2025-01-18 19:34:20.264;100;1.292;3.9
2025-01-18 19:34:20.364;100;1.319;4.0
2025-01-18 19:34:20.464;100;1.292;4.0
2025-01-18 19:34:20.564;100;1.292;3.9
2025-01-18 19:34:20.663;100;1.319;4.0
2025-01-18 19:34:20.764;100;1.292;4.0
2025-01-18 19:34:20.864;100;1.292;3.9
2025-01-18 19:34:20.964;100;1.319;3.9
2025-01-18 19:34:21.064;100;1.292;4.0
2025-01-18 19:34:21.164;100;1.292;3.9
2025-01-18 19:34:21.264;100;1.319;3.9
2025-01-18 19:34:21.364;100;1.292;4.0
2025-01-18 19:34:21.464;100;1.292;3.9
2025-01-18 19:34:21.564;100;1.319;3.9
2025-01-18 19:34:21.664;100;1.292;4.0
2025-01-18 19:34:21.764;100;1.292;3.9
2025-01-18 19:34:21.864;100;1.292;3.9
2025-01-18 19:34:21.964;100;1.292;4.0
2025-01-18 19:34:22.063;100;1.292;3.9
2025-01-18 19:34:22.163;100;1.319;3.9
2025-01-18 19:34:22.264;100;1.292;4.0
2025-01-18 19:34:22.364;100;1.292;3.9
2025-01-18 19:34:22.464;100;1.319;3.9
2025-01-18 19:34:22.564;100;1.292;4.0
2025-01-18 19:34:22.664;100;1.292;3.9
2025-01-18 19:34:22.764;100;1.292;3.9
2025-01-18 19:34:22.864;100;1.292;4.0
2025-01-18 19:34:22.964;100;1.292;3.9
2025-01-18 19:34:23.064;100;1.292;3.9
2025-01-18 19:34:23.164;100;1.318;4.0
2025-01-18 19:34:23.264;100;1.292;3.9
2025-01-18 19:34:23.364;100;1.319;3.9
2025-01-18 19:34:23.464;100;1.292;4.0
2025-01-18 19:34:23.564;100;1.292;3.9
2025-01-18 19:34:23.663;100;1.292;3.9
2025-01-18 19:34:23.764;100;1.292;4.0
2025-01-18 19:34:23.863;100;1.292;3.9
2025-01-18 19:34:23.964;100;1.319;3.9
2025-01-18 19:34:24.064;100;1.292;4.0
2025-01-18 19:34:24.164;100;1.292;3.9
2025-01-18 19:34:24.264;100;1.319;3.9
2025-01-18 19:34:24.364;100;1.292;4.0
2025-01-18 19:34:24.464;100;1.292;3.9
2025-01-18 19:34:24.564;100;1.319;3.9
2025-01-18 19:34:24.664;100;1.292;3.9
2025-01-18 19:34:24.764;100;1.292;3.9
2025-01-18 19:34:24.864;100;1.292;3.9
2025-01-18 19:34:24.964;100;1.292;3.9
2025-01-18 19:34:25.064;100;1.292;3.9
2025-01-18 19:34:25.164;100;1.292;3.9
2025-01-18 19:34:25.264;100;1.292;4.0
2025-01-18 19:34:25.364;100;1.292;3.9
2025-01-18 19:34:25.464;100;1.292;3.9
2025-01-18 19:34:25.564;100;1.292;3.9
2025-01-18 19:34:25.664;100;1.292;3.9
2025-01-18 19:34:25.764;100;1.292;3.9
2025-01-18 19:34:25.864;100;1.292;3.9
2025-01-18 19:34:25.964;100;1.292;3.9
2025-01-18 19:34:26.064;100;1.292;3.9
2025-01-18 19:34:26.164;100;1.292;4.0
2025-01-18 19:34:26.264;100;1.292;3.9
2025-01-18 19:34:26.364;100;1.292;3.9
2025-01-18 19:34:26.464;100;1.292;4.0
2025-01-18 19:34:26.564;100;1.292;3.9
2025-01-18 19:34:26.664;100;1.292;3.9
2025-01-18 19:34:26.764;100;1.292;4.0
2025-01-18 19:34:26.864;100;1.292;3.9
2025-01-18 19:34:26.964;100;1.319;3.9
2025-01-18 19:34:27.064;100;1.292;3.9
2025-01-18 19:34:27.163;100;1.292;3.9
2025-01-18 19:34:27.264;100;1.319;3.9
2025-01-18 19:34:27.364;100;1.292;3.9
2025-01-18 19:34:27.464;100;1.292;3.9
2025-01-18 19:34:27.564;100;1.319;3.9
2025-01-18 19:34:27.664;100;1.292;3.9
2025-01-18 19:34:27.764;100;1.292;3.9
2025-01-18 19:34:27.864;100;1.292;3.9
2025-01-18 19:34:27.964;100;1.292;4.0
2025-01-18 19:34:28.064;100;1.292;3.9
2025-01-18 19:34:28.163;100;1.292;3.9
2025-01-18 19:34:28.263;100;1.292;3.9
2025-01-18 19:34:28.364;100;1.292;3.9
2025-01-18 19:34:28.464;100;1.292;3.9
2025-01-18 19:34:28.564;100;1.292;3.9
2025-01-18 19:34:28.664;100;1.292;3.9
2025-01-18 19:34:28.764;100;1.292;3.9
2025-01-18 19:34:28.864;100;1.292;3.9
2025-01-18 19:34:28.964;100;1.292;3.9
2025-01-18 19:34:29.064;100;1.292;3.9
2025-01-18 19:34:29.163;100;1.292;3.9
2025-01-18 19:34:29.264;100;1.292;3.9
2025-01-18 19:34:29.364;100;1.292;3.9
2025-01-18 19:34:29.464;100;1.292;3.9
2025-01-18 19:34:29.564;100;1.292;3.9
2025-01-18 19:34:29.664;100;1.292;3.9
2025-01-18 19:34:29.764;100;1.292;3.9
2025-01-18 19:34:29.864;100;1.293;3.9
2025-01-18 19:34:29.964;100;1.292;3.9
2025-01-18 19:34:30.064;100;1.292;3.9
2025-01-18 19:34:30.164;100;1.292;3.9
2025-01-18 19:34:30.264;100;1.292;3.9
2025-01-18 19:34:30.364;100;1.292;3.9
2025-01-18 19:34:30.464;100;1.292;3.9
2025-01-18 19:34:30.564;100;1.292;3.9
2025-01-18 19:34:30.664;100;1.292;3.9
2025-01-18 19:34:30.764;100;1.293;3.9
2025-01-18 19:34:30.864;100;1.319;3.9
2025-01-18 19:34:30.964;100;1.292;3.9
2025-01-18 19:34:31.064;100;1.293;3.9
2025-01-18 19:34:31.163;100;1.292;3.9
2025-01-18 19:34:31.264;100;1.292;3.9
2025-01-18 19:34:31.364;100;1.293;3.9
2025-01-18 19:34:31.463;35;1.292;3.9
2025-01-18 19:34:31.564;35;1.292;3.9
2025-01-18 19:34:31.664;35;1.292;3.9
2025-01-18 19:34:31.764;35;1.292;3.9
2025-01-18 19:34:31.864;35;1.292;3.9
2025-01-18 19:34:31.964;35;1.293;3.9
2025-01-18 19:34:32.064;35;1.292;3.9
2025-01-18 19:34:32.163;35;1.292;3.9
2025-01-18 19:34:32.264;35;1.293;3.9
2025-01-18 19:34:32.364;35;1.292;3.9
2025-01-18 19:34:32.464;35;1.292;3.9
2025-01-18 19:34:32.564;35;1.292;3.9
2025-01-18 19:34:32.664;35;1.292;3.9
2025-01-18 19:34:32.764;35;1.292;3.9
2025-01-18 19:34:32.864;35;1.293;3.9
2025-01-18 19:34:32.964;35;1.319;3.9
2025-01-18 19:34:33.064;35;1.319;3.9
2025-01-18 19:34:33.164;35;1.292;3.9
2025-01-18 19:34:33.264;35;1.319;3.9
2025-01-18 19:34:33.364;35;1.292;3.9
2025-01-18 19:34:33.464;35;1.293;3.9
2025-01-18 19:34:33.564;35;1.319;3.9
2025-01-18 19:34:33.664;35;1.292;3.9
2025-01-18 19:34:33.764;35;1.293;3.9
2025-01-18 19:34:33.864;35;1.292;3.9
2025-01-18 19:34:33.964;35;1.292;3.9
2025-01-18 19:34:34.064;35;1.292;3.9
2025-01-18 19:34:34.164;35;1.292;3.9
2025-01-18 19:34:34.264;35;1.292;3.9
2025-01-18 19:34:34.364;35;1.293;3.9
2025-01-18 19:34:34.464;35;1.292;3.9
2025-01-18 19:34:34.564;35;1.292;3.9
2025-01-18 19:34:34.664;35;1.293;3.9
2025-01-18 19:34:34.764;35;1.292;3.9
2025-01-18 19:34:34.864;35;1.292;3.9
2025-01-18 19:34:34.964;35;1.293;3.9
2025-01-18 19:34:35.064;35;1.319;3.9
2025-01-18 19:34:35.163;35;1.292;3.9
2025-01-18 19:34:35.264;35;1.293;3.9
2025-01-18 19:34:35.364;35;1.319;3.9
2025-01-18 19:34:35.464;35;1.292;3.9
2025-01-18 19:34:35.564;35;1.293;3.9
2025-01-18 19:34:35.664;35;1.319;3.9
2025-01-18 19:34:35.764;35;1.292;3.9
2025-01-18 19:34:35.864;35;1.293;3.9
2025-01-18 19:34:35.964;35;1.319;3.9
2025-01-18 19:34:36.064;35;1.292;3.9
2025-01-18 19:34:36.163;35;1.293;3.9
2025-01-18 19:34:36.264;35;1.293;3.9
2025-01-18 19:34:36.364;35;1.292;3.9
2025-01-18 19:34:36.464;35;1.293;3.9
2025-01-18 19:34:36.564;35;1.293;3.9
2025-01-18 19:34:36.663;35;1.319;3.9
2025-01-18 19:34:36.764;35;1.293;3.9
2025-01-18 19:34:36.864;35;1.319;3.9
2025-01-18 19:34:36.964;35;1.292;3.9
2025-01-18 19:34:37.064;35;1.293;3.9
2025-01-18 19:34:37.163;35;1.293;3.9
2025-01-18 19:34:37.264;35;1.292;3.9
2025-01-18 19:34:37.364;35;1.293;3.9
2025-01-18 19:34:37.464;35;1.293;3.9
2025-01-18 19:34:37.564;35;1.292;3.9
2025-01-18 19:34:37.664;35;1.293;3.9
2025-01-18 19:34:37.764;35;1.319;3.9
2025-01-18 19:34:37.864;35;1.292;3.9
2025-01-18 19:34:37.964;35;1.293;3.9
2025-01-18 19:34:38.064;35;1.293;3.9
2025-01-18 19:34:38.164;35;1.292;3.9
2025-01-18 19:34:38.264;35;1.293;3.9
2025-01-18 19:34:38.364;35;1.293;3.9
2025-01-18 19:34:38.464;35;1.293;3.9
2025-01-18 19:34:38.564;35;1.319;3.9
2025-01-18 19:34:38.663;35;1.293;3.9
2025-01-18 19:34:38.764;35;1.292;3.9
2025-01-18 19:34:38.864;35;1.293;3.9
2025-01-18 19:34:38.964;35;1.293;3.9
2025-01-18 19:34:39.064;35;1.293;3.9
2025-01-18 19:34:39.164;35;1.293;3.9
2025-01-18 19:34:39.264;35;1.293;3.9
2025-01-18 19:34:39.364;35;1.293;3.9
2025-01-18 19:34:39.464;35;1.293;3.9
2025-01-18 19:34:39.564;35;1.319;3.9
2025-01-18 19:34:39.663;35;1.293;3.9
2025-01-18 19:34:39.764;35;1.293;3.9
2025-01-18 19:34:39.864;35;1.293;3.9
2025-01-18 19:34:39.964;35;1.292;3.9
2025-01-18 19:34:40.064;35;1.293;3.9
2025-01-18 19:34:40.163;35;1.293;3.9
2025-01-18 19:34:40.264;35;1.293;3.9
2025-01-18 19:34:40.364;35;1.293;3.9
2025-01-18 19:34:40.464;35;1.319;3.9
2025-01-18 19:34:40.564;35;1.293;3.9
2025-01-18 19:34:40.663;35;1.293;3.9
2025-01-18 19:34:40.764;35;1.293;3.9
2025-01-18 19:34:40.864;35;1.293;3.9
2025-01-18 19:34:40.964;35;1.293;3.9
2025-01-18 19:34:41.064;35;1.319;3.9
2025-01-18 19:34:41.164;35;1.292;3.9
2025-01-18 19:34:41.264;35;1.293;3.9
2025-01-18 19:34:41.364;35;1.293;3.9
2025-01-18 19:34:41.464;100;1.293;3.9
2025-01-18 19:34:41.564;100;1.293;3.9
2025-01-18 19:34:41.663;100;1.319;3.9
2025-01-18 19:34:41.764;100;1.293;3.9
2025-01-18 19:34:41.864;100;1.293;3.9
2025-01-18 19:34:41.964;100;1.293;3.9
2025-01-18 19:34:42.064;100;1.293;3.9
2025-01-18 19:34:42.164;100;1.293;3.9
2025-01-18 19:34:42.264;100;1.319;3.9
2025-01-18 19:34:42.364;100;1.293;3.9
2025-01-18 19:34:42.464;100;1.293;3.9
2025-01-18 19:34:42.564;100;1.319;3.9
2025-01-18 19:34:42.664;100;1.293;3.9
2025-01-18 19:34:42.764;100;1.293;3.9
2025-01-18 19:34:42.864;100;1.293;3.9
2025-01-18 19:34:42.964;100;1.293;3.9
2025-01-18 19:34:43.064;100;1.293;3.9
2025-01-18 19:34:43.163;100;1.293;3.9
2025-01-18 19:34:43.264;100;1.293;3.9
2025-01-18 19:34:43.364;100;1.293;3.9
2025-01-18 19:34:43.463;100;1.319;3.9
2025-01-18 19:34:43.564;100;1.319;3.9
2025-01-18 19:34:43.664;100;1.293;3.9
2025-01-18 19:34:43.764;100;1.293;3.9
2025-01-18 19:34:43.864;100;1.293;3.9
2025-01-18 19:34:43.964;100;1.293;3.9
2025-01-18 19:34:44.064;100;1.293;3.9
2025-01-18 19:34:44.163;100;1.293;3.9
2025-01-18 19:34:44.264;100;1.293;3.9
2025-01-18 19:34:44.364;100;1.319;3.9
2025-01-18 19:34:44.464;100;1.293;3.9
2025-01-18 19:34:44.564;100;1.293;3.9
2025-01-18 19:34:44.664;100;1.319;3.9
2025-01-18 19:34:44.764;100;1.293;3.9
2025-01-18 19:34:44.864;100;1.293;3.9
2025-01-18 19:34:44.964;100;1.293;3.9
2025-01-18 19:34:45.064;100;1.293;3.9
2025-01-18 19:34:45.164;100;1.293;3.9
2025-01-18 19:34:45.264;100;1.293;3.9
2025-01-18 19:34:45.364;100;1.293;3.9
2025-01-18 19:34:45.464;100;1.293;3.9
2025-01-18 19:34:45.564;100;1.319;3.9
2025-01-18 19:34:45.664;100;1.293;3.9
2025-01-18 19:34:45.764;100;1.293;3.9
2025-01-18 19:34:45.864;100;1.319;3.9
2025-01-18 19:34:45.964;100;1.293;3.9
2025-01-18 19:34:46.064;100;1.293;3.9
2025-01-18 19:34:46.164;100;1.319;3.9
2025-01-18 19:34:46.264;100;1.293;3.9
2025-01-18 19:34:46.364;100;1.293;3.9
2025-01-18 19:34:46.464;100;1.319;3.9
2025-01-18 19:34:46.564;100;1.293;3.9
2025-01-18 19:34:46.664;100;1.293;3.9
2025-01-18 19:34:46.764;100;1.319;3.9
2025-01-18 19:34:46.864;100;1.293;3.9
2025-01-18 19:34:46.964;100;1.293;3.9
2025-01-18 19:34:47.064;100;1.319;3.9
2025-01-18 19:34:47.164;100;1.293;3.9
2025-01-18 19:34:47.264;100;1.293;3.9
2025-01-18 19:34:47.364;100;1.293;3.9
2025-01-18 19:34:47.464;100;1.293;3.9
2025-01-18 19:34:47.564;100;1.293;3.9
2025-01-18 19:34:47.664;100;1.319;3.9
2025-01-18 19:34:47.764;100;1.293;3.9
2025-01-18 19:34:47.864;100;1.293;3.9
2025-01-18 19:34:47.964;100;1.319;3.9
2025-01-18 19:34:48.064;100;1.293;3.9
2025-01-18 19:34:48.164;100;1.293;3.9
2025-01-18 19:34:48.264;100;1.319;3.9
2025-01-18 19:34:48.364;100;1.293;3.9
2025-01-18 19:34:48.464;100;1.293;3.9
2025-01-18 19:34:48.564;100;1.319;3.9
2025-01-18 19:34:48.664;100;1.293;3.9
2025-01-18 19:34:48.764;100;1.293;3.9
2025-01-18 19:34:48.864;100;1.293;3.9
2025-01-18 19:34:48.964;100;1.293;3.9
2025-01-18 19:34:49.064;100;1.293;3.9
2025-01-18 19:34:49.163;100;1.319;3.9
2025-01-18 19:34:49.264;100;1.319;3.9
2025-01-18 19:34:49.364;100;1.293;3.9
2025-01-18 19:34:49.464;100;1.319;3.9
2025-01-18 19:34:49.564;100;1.293;3.9
2025-01-18 19:34:49.663;100;1.293;3.9
2025-01-18 19:34:49.764;100;1.319;3.9
2025-01-18 19:34:49.864;100;1.293;3.9
2025-01-18 19:34:49.964;100;1.293;3.9
2025-01-18 19:34:50.064;100;1.320;3.9
